STT,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chtct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDP_growth,GDPpercapita,INF
303,HEKR.KL,Hektar Real Estate Investment Trust,Malaysia,Retail REITs,2021,0.264121598,37.43,8.47064413,0.472160002,0.103323168,0.120954701,0.715474034,0,7622185.4,0.024338193,0,0.000129746,-0.160885422,-6836210.37,5,42.86,TRUE,26.12,39.45,3.315349544,4.037550459,5.675938488
303,HEKR.KL,Hektar Real Estate Investment Trust,Malaysia,Retail REITs,2020,0.257486012,0,8.495791174,0.461558568,0.09676359,0.160450242,0.249673664,0,4198815.92,0.013454493,0,0.000126833,-0.175383527,-5929726.37,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
303,HEKR.KL,Hektar Real Estate Investment Trust,Malaysia,Retail REITs,2019,0.255583018,0,8.494259512,0.441267412,0.089865262,0.11564273,0.135767506,0,-701403.77,-0.002284049,0,0.000125134,0.024849561,2798359.01,0,0,0,0,0,4.413187421,4.038230265,0.071826909
303,HEKR.KL,Hektar Real Estate Investment Trust,Malaysia,Retail REITs,2018,0.259918645,0,8.48726263,0.443967477,0.146956692,0.108986111,0.193302751,0,-2121322.03,-0.006849983,0,0.000129767,0.053770815,8021447.94,0,0,0,0,0,4.843086976,4.03749829,0.624674675
304,HEVE.KL,HeveaBoard Bhd,Malaysia,Paper & Forest Products,2024,0.270743186,35.74,8.039324454,0.039904323,0.287771234,0.697062821,0.346180585,0,-3038719.79,-0.027824717,0.308211338,1.471980701,0.134228674,-1145031.33,5,25,0,81.8,19.19,5.114155478,4.074350408,0.782509892
304,HEVE.KL,HeveaBoard Bhd,Malaysia,Paper & Forest Products,2023,0.271407656,29.31,8.038259895,0.037532592,0.281495349,0.760762658,0.285251463,0,-8444226.58,-0.073025838,0.217411718,1.380223472,-0.311353394,-818736.38,5,25,0,76.59,12.64,3.555487154,4.056107349,-1.872255625
304,HEVE.KL,HeveaBoard Bhd,Malaysia,Paper & Forest Products,2022,0.251040025,27.27,8.06308333,0.018082223,0.311454823,0.85360857,0.3509988,0,2713181.82,0.021459159,0.267697117,1.306220481,0.052992349,2121136.36,5,22.22,0,77.41,7.03,8.861821876,4.069967336,6.403485118
304,HEVE.KL,HeveaBoard Bhd,Malaysia,Paper & Forest Products,2021,0.228506931,26.32,8.101866207,0.019079765,0.285048988,0.870524419,0.281942885,0,11864793.47,0.090524015,0.306628976,1.235286073,-0.078739368,-279298.75,5,12.5,0,68.19,10.07,3.315349544,4.037550459,5.675938488
304,HEVE.KL,HeveaBoard Bhd,Malaysia,Paper & Forest Products,2020,0.220585872,0,8.117496376,0.025593432,0.220185264,0.835971655,0.235869282,0,-2412935.32,-0.018381298,0.231035588,1.223646926,-0.056969869,4070646.77,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
304,HEVE.KL,HeveaBoard Bhd,Malaysia,Paper & Forest Products,2019,0.22013996,0,8.118169506,0.034335132,0.224818903,0.820688035,0.202638782,0,-619466.86,-0.004729533,0.193937667,1.181743323,-0.05469566,3531425.78,0,0,0,0,0,4.413187421,4.038230265,0.071826909
304,HEVE.KL,HeveaBoard Bhd,Malaysia,Paper & Forest Products,2018,0.215654206,0,8.117199848,0.04100632,0.219948547,0.784705659,0.460290209,0,-2890072.64,-0.020736113,0.147411268,1.136332798,-0.194509139,4033414.04,0,0,0,0,0,4.843086976,4.03749829,0.624674675
305,HEXC.KL,Hextar Capital Bhd,Malaysia,Communications Equipment,2024,#DIV/0!,17.03,#NUM!,#DIV/0!,0.421419779,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.38401159,-936408.64,7,16.67,0,26.31,7.36,5.114155478,4.074350408,0.782509892
305,HEXC.KL,Hextar Capital Bhd,Malaysia,Communications Equipment,2023,#DIV/0!,13.97,#NUM!,#DIV/0!,0.441508139,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,1.23461175,680372.86,11,16.67,0,28.89,0.52,3.555487154,4.056107349,-1.872255625
305,HEXC.KL,Hextar Capital Bhd,Malaysia,Communications Equipment,2022,#DIV/0!,11.26,#NUM!,#DIV/0!,0.446219684,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.283257122,1522543.42,5,20,0,24.66,0,8.861821876,4.069967336,6.403485118
305,HEXC.KL,Hextar Capital Bhd,Malaysia,Communications Equipment,2021,#DIV/0!,0,#NUM!,#DIV/0!,0.674311568,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.568233136,762873.34,0,0,0,0,0,3.315349544,4.037550459,5.675938488
305,HEXC.KL,Hextar Capital Bhd,Malaysia,Communications Equipment,2020,#DIV/0!,0,#NUM!,#DIV/0!,0.815151556,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.43618962,-2285840.48,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
305,HEXC.KL,Hextar Capital Bhd,Malaysia,Communications Equipment,2019,#DIV/0!,0,#NUM!,#DIV/0!,1.268159727,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.320353074,-302649.51,0,0,0,0,0,4.413187421,4.038230265,0.071826909
305,HEXC.KL,Hextar Capital Bhd,Malaysia,Communications Equipment,2018,#DIV/0!,0,#NUM!,#DIV/0!,0.818340333,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.273710044,1407402.9,0,0,0,0,0,4.843086976,4.03749829,0.624674675
306,HEXE.KL,Hextar Technologies Solutions Bhd,Malaysia,Trading Companies & Distributors,2024,#DIV/0!,26.9,#NUM!,#DIV/0!,0.423097182,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.020239121,-5088687.71,7,14.29,TRUE,45.43,8.58,5.114155478,4.074350408,0.782509892
306,HEXE.KL,Hextar Technologies Solutions Bhd,Malaysia,Trading Companies & Distributors,2023,#DIV/0!,17.42,#NUM!,#DIV/0!,0.387716083,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.086916107,-3518352.57,7,0,TRUE,23.43,5.07,3.555487154,4.056107349,-1.872255625
306,HEXE.KL,Hextar Technologies Solutions Bhd,Malaysia,Trading Companies & Distributors,2022,#DIV/0!,16.77,#NUM!,#DIV/0!,0.376219017,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.357197508,852299.32,11,0,FALSE,17.75,4.13,8.861821876,4.069967336,6.403485118
306,HEXE.KL,Hextar Technologies Solutions Bhd,Malaysia,Trading Companies & Distributors,2021,#DIV/0!,0,#NUM!,#DIV/0!,0.373029598,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,1.655620365,3026293.12,0,0,0,0,0,3.315349544,4.037550459,5.675938488
306,HEXE.KL,Hextar Technologies Solutions Bhd,Malaysia,Trading Companies & Distributors,2020,#DIV/0!,0,#NUM!,#DIV/0!,0.559068012,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.592640063,857276.24,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
306,HEXE.KL,Hextar Technologies Solutions Bhd,Malaysia,Trading Companies & Distributors,2019,#DIV/0!,0,#NUM!,#DIV/0!,0.334221695,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.175451012,10721270.58,0,0,0,0,0,4.413187421,4.038230265,0.071826909
306,HEXE.KL,Hextar Technologies Solutions Bhd,Malaysia,Trading Companies & Distributors,2018,#DIV/0!,0,#NUM!,#DIV/0!,0.400194747,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.052831622,2615272.06,0,0,0,0,0,4.843086976,4.03749829,0.624674675
307,HEXI.KL,Hextar Retail Bhd,Malaysia,Paper & Forest Products,2024,#DIV/0!,41.39,#NUM!,#DIV/0!,0.25423826,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.332601656,235228.29,5,33.33,0,56.59,38.52,5.114155478,4.074350408,0.782509892
307,HEXI.KL,Hextar Retail Bhd,Malaysia,Paper & Forest Products,2023,#DIV/0!,38.91,#NUM!,#DIV/0!,0.238790242,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.459224268,243901.96,5,40,0,62.7,29.92,3.555487154,4.056107349,-1.872255625
307,HEXI.KL,Hextar Retail Bhd,Malaysia,Paper & Forest Products,2022,#DIV/0!,38.95,#NUM!,#DIV/0!,0.237796649,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.530243681,4316868.18,5,28.57,0,58.94,25.45,8.861821876,4.069967336,6.403485118
307,HEXI.KL,Hextar Retail Bhd,Malaysia,Paper & Forest Products,2021,#DIV/0!,40.34,#NUM!,#DIV/0!,0.251817063,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.017356859,1538907.3,6,28.57,0,61.65,25.75,3.315349544,4.037550459,5.675938488
307,HEXI.KL,Hextar Retail Bhd,Malaysia,Paper & Forest Products,2020,#DIV/0!,0,#NUM!,#DIV/0!,0.231109873,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.160588691,1585266.17,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
307,HEXI.KL,Hextar Retail Bhd,Malaysia,Paper & Forest Products,2019,#DIV/0!,0,#NUM!,#DIV/0!,0.335705681,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.09958121,1529498.65,0,0,0,0,0,4.413187421,4.038230265,0.071826909
307,HEXI.KL,Hextar Retail Bhd,Malaysia,Paper & Forest Products,2018,#DIV/0!,0,#NUM!,#DIV/0!,0.338215347,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.073466466,1751334.14,0,0,0,0,0,4.843086976,4.03749829,0.624674675
308,HEXR.KL,Hextar Healthcare Bhd,Malaysia,Household Products,2024,0.199493151,53.54,8.081576573,0.006913884,0.274830777,0.879698196,0.337384617,0,-3771821.84,-0.030022982,0.423911725,0.801827749,-0.024561804,-3115508.06,4,33.33,0,56.19,34.16,5.114155478,4.074350408,0.782509892
308,HEXR.KL,Hextar Healthcare Bhd,Malaysia,Household Products,2023,0.202876056,55.02,8.099097351,0.009777212,0.245044358,0.895668946,0.850202298,0,-14526880.17,-0.092348468,0.313902214,0,-0.152081547,-14025464.05,5,33.33,0,61.46,30.04,3.555487154,4.056107349,-1.872255625
308,HEXR.KL,Hextar Healthcare Bhd,Malaysia,Household Products,2022,0.15335235,35.77,8.196742659,0.009801295,0.20479791,0.830658526,1.275274487,0,-46826204.55,-0.293170548,0.152419155,0.62337289,-0.675300247,-12655779.55,4,0,0,24.1,32.97,8.861821876,4.069967336,6.403485118
308,HEXR.KL,Hextar Healthcare Bhd,Malaysia,Household Products,2021,0.150315498,34.88,8.20336862,0.002804184,0.20256768,0.714705459,6.528415429,0,46419937.56,0.39581892,0.258926308,0.592404152,0.185890338,44606246.4,5,0,0,29.15,15.9,3.315349544,4.037550459,5.675938488
308,HEXR.KL,Hextar Healthcare Bhd,Malaysia,Household Products,2020,0.204867403,0,8.069208003,0.014264661,0.167490207,0.877225812,2.00904419,0,27215671.64,0.412430488,0.262709704,0,0.931330441,32630686.57,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
308,HEXR.KL,Hextar Healthcare Bhd,Malaysia,Household Products,2019,0.363920809,0,7.819468294,0.04789365,0.133437488,0.972519673,0.890542448,0,7815387.63,0.10945783,0.211409784,0,0.076012069,2776676.45,0,0,0,0,0,4.413187421,4.038230265,0.071826909
308,HEXR.KL,Hextar Healthcare Bhd,Malaysia,Household Products,2018,0.336573602,0,7.85370369,0.150584437,0.150400496,0.833236254,0.35610575,0,-584159.81,-0.005735692,0.293147763,0,0.069279449,2102796.61,0,0,0,0,0,4.843086976,4.03749829,0.624674675
309,HLIB.KL,Hong Leong Industries Bhd,Malaysia,Industrial Conglomerates,2024,1.303730309,60.33,8.886453748,0.033954521,0.133258533,0.641421243,0,0.113215056,-129785035.6,-0.217979725,0.087959542,0,0.285146192,157181947.7,4,33.33,0,46.59,78.3,5.114155478,4.074350408,0.782509892
309,HLIB.KL,Hong Leong Industries Bhd,Malaysia,Industrial Conglomerates,2023,1.659766517,55.47,8.774808521,0.002072091,0.125855631,0.686846855,0,0.325355349,80223117.71,0.138464691,0.060620894,0.278355179,-0.098926049,109189183.5,4,28.57,0,52.36,56,3.555487154,4.056107349,-1.872255625
309,HLIB.KL,Hong Leong Industries Bhd,Malaysia,Industrial Conglomerates,2022,1.693169656,54.31,8.762960495,0.002745312,0.132977234,0.718351556,0,0.194601576,-157781993.6,-0.270922523,0.128859155,0.286216201,0.308262981,84362915.33,4,28.57,0,53.98,46.97,8.861821876,4.069967336,6.403485118
309,HLIB.KL,Hong Leong Industries Bhd,Malaysia,Industrial Conglomerates,2021,1.681770164,45.99,8.765212328,0.010682771,0.119881408,0.724844401,0,0.495391077,54933045.85,0.096352502,0.111529036,0.388649498,-0.117726133,63018157.06,5,28.57,0,48.94,38.32,3.315349544,4.037550459,5.675938488
309,HLIB.KL,Hong Leong Industries Bhd,Malaysia,Industrial Conglomerates,2020,1.705539368,0,8.755970682,0.01046609,0.104281586,0.630569895,0.213953311,0,-43848192.77,-0.085377786,0.134999881,0.446929488,0.174354279,90913493.98,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
309,HLIB.KL,Hong Leong Industries Bhd,Malaysia,Industrial Conglomerates,2019,1.907545775,0,8.710606807,0.014065479,0.135878838,0.613987096,0.190245123,0,39973844,0.075763489,0.07455446,0.494902332,-0.188709302,58272302.66,0,0,0,0,0,4.413187421,4.038230265,0.071826909
309,HLIB.KL,Hong Leong Industries Bhd,Malaysia,Industrial Conglomerates,2018,1.85223323,0,8.722315948,0.017773849,0.109189086,0.68792532,0.163789447,0,50508716.71,0.101293168,0.087188928,0.494920708,0.07437113,99103389.83,0,0,0,0,0,4.843086976,4.03749829,0.624674675
310,HSIB.KL,Hup Seng Industries Bhd,Malaysia,Food Products,2024,3.141952393,56.88,7.749678804,0.002313633,0.129907598,0.909853632,0.095828039,0,-1655626.68,-0.031847398,0.091701445,0.727076392,0.136797206,12894122.65,9,33.33,0,78.82,37.6,5.114155478,4.074350408,0.782509892
310,HSIB.KL,Hup Seng Industries Bhd,Malaysia,Food Products,2023,3.377915096,59.27,7.715888459,0.001107969,0.270406403,0.915086158,0.075728061,0,6114276.69,0.12640166,0.090759971,0.684771534,0.076329264,9822568.63,8,33.33,0,81.45,47.45,3.555487154,4.056107349,-1.872255625
310,HSIB.KL,Hup Seng Industries Bhd,Malaysia,Food Products,2022,3.638089759,55.35,7.68459231,0.00231117,0.33919403,0.904483015,0.108532292,0,-730050,-0.014674764,0.095782223,0.789841096,0.017897616,5927479.55,7,33.33,0,76.56,39.12,8.861821876,4.069967336,6.403485118
310,HSIB.KL,Hup Seng Industries Bhd,Malaysia,Food Products,2021,3.539686109,39.26,7.696781471,0.002722909,0.408932186,0.893687742,0.101069647,0,-2848230.07,-0.050047587,0.083208539,0.789150903,-0.12746681,6541786.74,6,33.33,0,67.81,33.26,3.315349544,4.037550459,5.675938488
310,HSIB.KL,Hup Seng Industries Bhd,Malaysia,Food Products,2020,3.09644079,0,7.755191927,0.001545677,0.301402367,0.906384631,0.053480454,0,246823.38,0.00430929,0.097734819,0.707762384,0.075611443,10044902.99,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
310,HSIB.KL,Hup Seng Industries Bhd,Malaysia,Food Products,2019,3.108231641,0,7.757980554,0.001618918,0.28990736,0.885956568,0.077651801,0,-2640824.16,-0.046123659,0.079840099,0.685096881,0.017144735,9521604.3,0,0,0,0,0,4.413187421,4.038230265,0.071826909
310,HSIB.KL,Hup Seng Industries Bhd,Malaysia,Food Products,2018,3.061967907,0,7.757815733,0,0.299176527,0.903533335,1.332567856,0,-849631.96,-0.014134828,0.083043095,0,0.004362833,10401786.92,0,0,0,0,0,4.843086976,4.03749829,0.624674675
311,HTHB.KL,Hartalega Holdings Bhd,Malaysia,Health Care Equipment & Supplies,2024,0.935586663,63.08,9.029117562,0.001444584,0.207023035,0.576305789,1.087386457,0.013195666,-122078917.7,-0.109653822,0.196015762,0.971236733,0.497877903,16777903.04,5,33.33,TRUE,67.1,42.25,5.114155478,4.074350408,0.782509892
311,HTHB.KL,Hartalega Holdings Bhd,Malaysia,Health Care Equipment & Supplies,2023,0.876719814,67.81,9.046616897,0.013572692,0.164027567,0.631416705,0.914366736,0.011461088,-62912016.94,-0.052299026,0.1494477,0.851244366,-0.287655752,4189094.76,5,37.5,TRUE,76.16,41.05,3.555487154,4.056107349,-1.872255625
311,HTHB.KL,Hartalega Holdings Bhd,Malaysia,Health Care Equipment & Supplies,2022,0.826694085,64.62,9.080240004,0.029104697,0.164570991,0.532628118,1.339847114,0,-148221995.5,-0.09814687,0.028077316,0.817603367,-0.708870408,-54151927.44,6,37.5,TRUE,69.29,38.97,8.861821876,4.069967336,6.403485118
311,HTHB.KL,Hartalega Holdings Bhd,Malaysia,Health Care Equipment & Supplies,2021,0.655372052,50.01,9.179036204,0.038407404,0.159961428,0.666211833,1.014428863,0.2441168,-69144420.65,-0.041742639,0.058397873,0.639910603,0.160505361,771419938.1,5,33.33,0,55.19,22.65,3.315349544,4.037550459,5.675938488
311,HTHB.KL,Hartalega Holdings Bhd,Malaysia,Health Care Equipment & Supplies,2020,0.607739158,40.79,9.21917724,0.050510285,0.16148174,0.749101566,0.655904764,0.2533634,570224366.7,0.742134639,0.225396282,0.468940578,1.385237459,700542098.9,5,25,0,44.54,16.43,-5.456846584,3.998151461,-0.818007729
311,HTHB.KL,Hartalega Holdings Bhd,Malaysia,Health Care Equipment & Supplies,2019,1.288438981,40.24,8.885563069,0.084049001,0.462313303,0.525805442,0.441316288,0.03784306,35884456.29,0.04893179,0.091648976,0.866084371,-0.021535015,100718149.8,5,25,0,40.96,10.95,4.413187421,4.038230265,0.071826909
311,HTHB.KL,Hartalega Holdings Bhd,Malaysia,Health Care Equipment & Supplies,2018,1.339817839,38.47,8.865315266,0.114949201,0.465242364,0.559879562,0.273551813,0.012601861,-1512205.88,-0.002218915,0.108414293,0.878105923,0.112451719,111504487.8,5,25,0,36.84,0.93,4.843086976,4.03749829,0.624674675
312,HTVE.KL,Hiap Teck Venture Bhd,Malaysia,Metals & Mining,2024,0.259002124,32.81,8.659319359,0.271449785,0.208201904,0.976503085,0,0.044797778,-8805313.59,-0.020970926,0.304670105,0.289436942,0.042166123,23379573.17,5,0,0,45.75,26.76,5.114155478,4.074350408,0.782509892
312,HTVE.KL,Hiap Teck Venture Bhd,Malaysia,Metals & Mining,2023,0.281511064,36.12,8.623127217,0.287102464,0.246903394,0.978518058,0,0.070975709,-3493676.5,-0.007662289,0.276825877,0.301804896,-0.011887715,7062347.46,4,11.11,0,51.55,28.03,3.555487154,4.056107349,-1.872255625
312,HTVE.KL,Hiap Teck Venture Bhd,Malaysia,Metals & Mining,2022,0.259792769,32.09,8.658924158,0.302533211,0.167823352,0.973920778,0,0.073991,-1904226.62,-0.004987762,0.562435974,0.265830349,0.387701949,35153776.98,4,0,0,45.74,28.55,8.861821876,4.069967336,6.403485118
312,HTVE.KL,Hiap Teck Venture Bhd,Malaysia,Metals & Mining,2021,0.308800227,30.05,8.581812893,0.255482825,0.235914366,0.964993394,0,0.098445242,3161213.85,0.009336444,0.484685669,0.327448059,0.164974214,38766477,5,0,0,45.95,24.61,3.315349544,4.037550459,5.675938488
312,HTVE.KL,Hiap Teck Venture Bhd,Malaysia,Metals & Mining,2020,0.348438893,0,8.529672363,0.35323923,0.270977982,0.937424571,0,0.10121079,-7959405.24,-0.02065626,0.290602792,0.369435383,-0.23458506,1085909.84,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
312,HTVE.KL,Hiap Teck Venture Bhd,Malaysia,Metals & Mining,2019,0.295292361,0,8.585828929,0.393883,0.268625105,0.923215217,0.190429044,0,28917818.18,0.076371085,0.383186266,0.324900973,0.036274869,6016484.85,0,0,0,0,0,4.413187421,4.038230265,0.071826909
312,HTVE.KL,Hiap Teck Venture Bhd,Malaysia,Metals & Mining,2018,0.306181166,0,8.578236564,0.397862784,0.273860566,0.918622792,0,0.038763041,-5836820.08,-0.018480323,0.387389754,0.320296402,0.106588611,6691853.31,0,0,0,0,0,4.843086976,4.03749829,0.624674675
313,HUMC.KL,Hume Cement Industries Bhd,Malaysia,Construction Materials,2024,2.112183053,46.2,8.413629311,0.250456587,0.407701935,0.467873626,0.299528428,0,12013785.79,0.047245299,0.123427529,1.13342476,0.175651796,44737857.9,4,25,0,37.04,40.51,5.114155478,4.074350408,0.782509892
313,HUMC.KL,Hume Cement Industries Bhd,Malaysia,Construction Materials,2023,2.166518696,44.34,8.405321282,0.43772977,0.414606036,0.747754183,0.069620644,0,-2703965.7,-0.009180974,0.165301255,1.16102883,0.318552975,12869024.65,4,20,0,59.71,30.94,3.555487154,4.056107349,-1.872255625
313,HUMC.KL,Hume Cement Industries Bhd,Malaysia,Construction Materials,2022,1.886278172,44.72,8.469112409,0.483751372,0.425759987,0.624394248,0.016092548,0.003853125,3107807.54,0.010658516,0.254899475,1.052615964,0.13177361,707671.36,4,20,0,62.66,30.38,8.861821876,4.069967336,6.403485118
313,HUMC.KL,Hume Cement Industries Bhd,Malaysia,Construction Materials,2021,1.908047582,34.1,8.464757373,0.506322021,0.416565262,0.484805968,0.021654149,0.019356955,-8230843.37,-0.026807098,0.144857352,1.134035119,0.065739003,-6592771.08,6,14.29,FALSE,56.33,22.82,3.315349544,4.037550459,5.675938488
313,HUMC.KL,Hume Cement Industries Bhd,Malaysia,Construction Materials,2020,1.774086435,0,8.487194535,0.513882551,0.377719962,0.612487256,0.077886998,0,-5977814.11,-0.017146001,0.097295867,1.036590393,-0.113041699,-10720224.19,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
313,HUMC.KL,Hume Cement Industries Bhd,Malaysia,Construction Materials,2019,1.581356667,0,8.542379566,0.484927679,0.280355373,0.625601457,0.034989789,0,8978208.23,0.024374931,0.134887384,0.953790947,-0.035060658,-23763680.39,0,0,0,0,0,4.413187421,4.038230265,0.071826909
313,HUMC.KL,Hume Cement Industries Bhd,Malaysia,Construction Materials,2018,1.493195331,0,8.566246279,0.497477389,0.314728067,0.619619335,0.039426471,0,-7166171.37,-0.019636255,0.161463674,0.936297356,0.034216367,-13588410.1,0,0,0,0,0,4.843086976,4.03749829,0.624674675
314,IBHD.KL,I-Bhd,Malaysia,Real Estate Management & Development,2024,0.257300511,35.63,8.622912891,0.156475337,0.159024185,0.514034562,0.083377237,6.39965E-06,349373.32,0.000875477,3.994816689,0.234685807,0.300004692,6544538.94,4,28.57,TRUE,43.85,7.99,5.114155478,4.074350408,0.782509892
314,IBHD.KL,I-Bhd,Malaysia,Real Estate Management & Development,2023,0.276110221,22.65,8.601044979,0.16560118,0.151655797,0.529027053,0.073201659,6.55124E-06,1295642.7,0.002970105,5.216429788,0.225416195,0.407002666,2632461.87,5,33.33,TRUE,28.61,5.56,3.555487154,4.056107349,-1.872255625
314,IBHD.KL,I-Bhd,Malaysia,Real Estate Management & Development,2022,0.248066762,31.66,8.639713493,0.162180636,0.218210691,0.576446507,0.030469621,5.73095E-06,2283863.64,0.004987219,8.838071761,0.209770955,0.411239673,6205681.82,4,33.33,TRUE,51.44,2.85,8.861821876,4.069967336,6.403485118
314,IBHD.KL,I-Bhd,Malaysia,Real Estate Management & Development,2021,0.239984697,0,8.660811732,0.170473067,0.193900927,0.815997501,0.004284765,0.00106352,-463016.33,-0.000966109,9.27864666,0.18754392,-0.033220199,101825.17,0,0,0,0,0,3.315349544,4.037550459,5.675938488
314,IBHD.KL,I-Bhd,Malaysia,Real Estate Management & Development,2020,0.220295062,0,8.680570237,0.138940144,0.161078413,0.636346093,0.051284353,0.007912817,863582.09,0.001834629,4.700874825,0.169048298,-0.526352221,405223.88,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
314,IBHD.KL,I-Bhd,Malaysia,Real Estate Management & Development,2019,0.228859452,0,8.672755307,0.143664292,0.168925587,0.686976368,0.013299319,0.062224459,-2680464.66,-0.006577448,2.1832084,0.140617494,-0.53686443,14248921.5,0,0,0,0,0,4.413187421,4.038230265,0.071826909
314,IBHD.KL,I-Bhd,Malaysia,Real Estate Management & Development,2018,0.269931768,0,8.610152643,0.121711371,0.208311011,0.992223327,0.026921965,5.94152E-06,-2896929.78,-0.007668742,1.6667284,0.134010886,-0.193008364,14221777.24,0,0,0,0,0,4.843086976,4.03749829,0.624674675
315,IFCA.KL,IFCA MSC Bhd,Malaysia,Software,2024,1.149507552,21.2,7.568726975,0.006830213,0.222104757,0.909950566,0.662027835,0,-1482773.05,-0.043683532,0.000122078,0,0.395017121,4264301.7,5,16.67,TRUE,24.88,7.79,5.114155478,4.074350408,0.782509892
315,IFCA.KL,IFCA MSC Bhd,Malaysia,Software,2023,1.233269083,13.2,7.530756942,0.010002261,0.229299115,0.897552957,0.90896977,0,-2596906.32,-0.076777439,0,0,-0.008164442,581198.26,5,16.67,TRUE,19.87,2.1,3.555487154,4.056107349,-1.872255625
315,IFCA.KL,IFCA MSC Bhd,Malaysia,Software,2022,1.218898434,15.67,7.52922266,0.003108756,0.238721548,0.939203028,1.062014924,0,-1504461.36,-0.03898662,0,0,-0.105300791,-953861.36,5,16.67,TRUE,25.16,2.71,8.861821876,4.069967336,6.403485118
315,IFCA.KL,IFCA MSC Bhd,Malaysia,Software,2021,0.932736905,0,7.586465454,0.010609246,0.245302651,0.894495254,1.153222507,0,4502312.68,0.122977992,0,0,-0.049189619,2420021.61,0,0,0,0,0,3.315349544,4.037550459,5.675938488
315,IFCA.KL,IFCA MSC Bhd,Malaysia,Software,2020,0.964164013,0,7.563608257,0.019843915,0.186136822,0.895674818,1.417753434,0,564504.98,0.016413661,0,0,-0.03664675,2095703.98,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
